Report_Num,Year,Occur_Date,Weekday,Location,Neighborho,Latitude,Longitude
201720447,2020,6/20/2020,Saturday,830 WOODROW ST SW,Oakland City,33.72364,-84.41516
201730195,2020,6/21/2020,Sunday,118 HOWELL ST NE,Old Fourth Ward,33.75737,-84.37007
201730488,2020,6/21/2020,Sunday,409 UNIVERSITY AVE SW,Pittsburgh,33.72232,-84.40135
201730418,2020,6/21/2020,Sunday,2690 METROPOLITAN PKWY SW,Perkerson,33.68169,-84.40737
201730936,2020,6/21/2020,Sunday,2779 LAKEWOOD AVE SW,Sylvan Hills,33.69729,-84.40943
201730152,2020,6/21/2020,Sunday,1741 DERRY AVE SW,Westview,33.74349,-84.4457
201740938,2020,6/22/2020,Monday,806 ELOISE CT SE,Grant Park,33.73441,-84.36101
201740686,2020,6/22/2020,Monday,509 HOLLY ST NW,Grove Park,33.7691,-84.43742
201750514,2020,6/23/2020,Tuesday,1700 NORTHSIDE DR NW,Berkeley Park,33.80077,-84.40869
201750113,2020,6/23/2020,Tuesday,835 OGLETHORPE AVE SW,West End,33.73592,-84.41564
201760345,2020,6/24/2020,Wednesday,2718 DALE CREEK DR,Collier Heights,33.76448,-84.47596
201771053,2020,6/25/2020,Thursday,232 CHASTAIN PRESERVE LN NE,North Buckhead,33.8648,-84.37976
201771323,2020,6/25/2020,Thursday,434 COOPER ST SW,Mechanicsville,33.74276,-84.39685
201770385,2020,6/25/2020,Thursday,824 DONULLLD LEE HOLLOWELL PKWY NW,English Avenue,33.77282,-84.41423
201770466,2020,6/25/2020,Thursday,4065 SOUTHWOOD CIR SW,Ben Hill Terrace,33.69639,-84.52091
201780226,2020,6/26/2020,Friday,3324 NORTHSIDE PKWY NW,West Paces Ferry/Northside,33.84704,-84.42959
201781006,2020,6/26/2020,Friday,1350 MAYSON TURNER RD NW,Bankhead,33.76555,-84.43204
201780418,2020,6/26/2020,Friday,2997 CAMPBELLTON RD SW,Southwest,33.6962,-84.48681
201790377,2020,6/27/2020,Saturday,505 PHARR RD NE,Garden Hills,33.83691,-84.37182
201791018,2020,6/27/2020,Saturday,888 RALPH D ABERNULLTHY BLVD SW,West End,33.738,-84.41691
201790356,2020,6/27/2020,Saturday,1845 VENETIAN DR,Venetian Hills,33.7149,-84.44827
201800406,2020,6/28/2020,Sunday,2520 JONESBORO RD SE,Leila Valley,33.6849,-84.36412
201801235,2020,6/28/2020,Sunday,349 DECATUR ST SE,Sweet Auburn,33.74988,-84.37788
201800404,2020,6/28/2020,Sunday,2 PONCE DE LEON AVE NE,Midtown,33.77238,-84.38698
201800439,2020,6/28/2020,Sunday,815 MAGNOLIA WAY NW,Vine City,33.75823,-84.41418
201810588,2020,6/29/2020,Monday,3393 PEACHTREE RD,Lenox,33.84676,-84.36212
201811454,2020,6/29/2020,Monday,54 PEACHTREE ST SW,Downtown,33.75286,-84.3912
201810124,2020,6/29/2020,Monday,296 NORTHSIDE DR SW,Castleberry Hill,33.74632,-84.40611
201820252,2020,6/30/2020,Tuesday,190 ROSSER ST SW,Ashview Heights,33.74964,-84.42406
201820782,2020,6/30/2020,Tuesday,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,Greenbriar,33.68845,-84.49328
201820310,2020,6/30/2020,Tuesday,1381 KIMBERLY WAY SW,Ashley Courts,33.71745,-84.52265
201830611,2020,7/1/2020,Wednesday,260 HUNNICUTT ST NW,Downtown,33.76655,-84.39549
201840248,2020,7/2/2020,Thursday,1845 VENETIAN DR SW,Venetian Hills,33.7149,-84.44827
201841548,2020,7/2/2020,Thursday,2980 DELMAR LN NW,,33.75517,-84.48481
201851022,2020,7/3/2020,Friday,3399 PEACHTREE RD NE @MARRIOTT LENOX,Lenox,33.8491,-84.36379
201860135,2020,7/4/2020,Saturday,4282 ROSWELL RD NE,East Chastain Park,33.87183,-84.38115
201861022,2020,7/4/2020,Saturday,1270 SPRING ST NW,Midtown,33.78949,-84.38994
201870763,2020,7/5/2020,Sunday,1085 LINDBERGH DR,Lindridge/Martin Manor,33.81842,-84.35253
201880799,2020,7/6/2020,Monday,1273 LUCILE AVE SW,West End,33.74238,-84.42945
201891577,2020,7/7/2020,Tuesday,144 MORELAND AVE NE,Reynoldstown,33.75736,-84.3496
201891286,2020,7/7/2020,Tuesday,3535 PEACHTREE RD NE,Lenox,33.85182,-84.3595
201891372,2020,7/7/2020,Tuesday,98 WILLIAM H BORDERS DR SE @SELENULL S BUTLER PARK,Sweet Auburn,33.75118,-84.37486
201890268,2020,7/7/2020,Tuesday,2396 ABNER PL NW,Carver Hills,33.80102,-84.46562
201901642,2020,7/8/2020,Wednesday,1222 JOSEPH E BOONE BLVD NW,Hunter Hills,33.76343,-84.42769
201910204,2020,7/9/2020,Thursday,1218 JOSEPH E BOONE BLVD NW,Bankhead,33.76361,-84.42783
201930408,2020,7/11/2020,Saturday,2137 LENOX RD NE,Lindridge/Martin Manor,33.81284,-84.3506
201940912,2020,7/12/2020,Sunday,3434 PEACHTREE RD NE,North Buckhead,33.85058,-84.36197
201940838,2020,7/12/2020,Sunday,3393 PEACHTREE RD NE @LENOX MALL,Lenox,33.84676,-84.36212
201940414,2020,7/12/2020,Sunday,200 EDGEWOOD AVE NE,Downtown,33.75479,-84.38102
201950947,2020,7/13/2020,Monday,735 JOSEPH E BOONE BLVD  NW,English Avenue,33.76352,-84.41155
201960468,2020,7/13/2020,Monday,102 OLLIE ST NW,Washington Park,33.75735,-84.4214
201950235,2020,7/13/2020,Monday,3200 STONE RD SW,Greenbriar,33.6697,-84.49403
201961171,2020,7/14/2020,Tuesday,460 GRIFFIN ST NW,English Avenue,33.76719,-84.41137
201971318,2020,7/15/2020,Wednesday,1734 HADLOCK ST SW,,33.70815,-84.44603
201990979,2020,7/16/2020,Thursday,600 GREENSFERRY AVE SW,The Villages at Castleberry Hill,33.74623,-84.40914
201981601,2020,7/16/2020,Thursday,SELLS AVE SW / PEEPLES ST SW,Harris Chiles,33.74536,-84.4205
201990424,2020,7/17/2020,Friday,866 MURPHY AVE SW @ADAIR II PARK,Adair Park,33.73207,-84.41184
202000662,2020,7/18/2020,Saturday,725 PONCE DE LEON AVE NE @KROGER - PONCE,Poncey-Highland,33.77343,-84.36351
202011228,2020,7/19/2020,Sunday,385 HOLLY DR SE,Orchard Knob,33.67512,-84.37703
202020635,2020,7/20/2020,Monday,901 BERNINULL AVE NE,Inman Park,33.76395,-84.35808
202020120,2020,7/20/2020,Monday,349 SPELMAN LN SW,The Villages at Castleberry Hill,33.74468,-84.40847
202020290,2020,7/20/2020,Monday,3000 CONTINENTAL COLONY PKWY SW,Greenbriar,33.68077,-84.4937
202030163,2020,7/21/2020,Tuesday,1917 PRYOR RD SW,Lakewood Heights,33.70213,-84.39915
202031154,2020,7/21/2020,Tuesday,2091 CAMPBELLTON RD SW,Adams Park,33.70675,-84.45688
202040191,2020,7/22/2020,Wednesday,2472 HOWELL MILL RD,Wildwood (NPU-C),33.82341,-84.41626
202071047,2020,7/23/2020,Thursday,134 BAKER ST NE @GOOSEBUMPS,Downtown,33.76241,-84.38307
202051401,2020,7/23/2020,Thursday,215 FORSYTH ST SW,Downtown,33.74892,-84.3968
202061362,2020,7/24/2020,Friday,2914 MEMORIAL DR SE,East Lake,33.74753,-84.29124
202071125,2020,7/25/2020,Saturday,232 FORSYTH ST SW @GREYHOUND BUS DEPOT,Downtown,33.74852,-84.39636
202070387,2020,7/25/2020,Saturday,3010 CAMPBELLTON RD SW,Southwest,33.69533,-84.48665
202081265,2020,7/26/2020,Sunday,258 NELSON ST SW,Castleberry Hill,33.75174,-84.39644
202080497,2020,7/26/2020,Sunday,199 NORTHSIDE DR SW,Atlanta University Center,33.74928,-84.40479
202090863,2020,7/27/2020,Monday,1960 RAMBLING DR SW,Sylvan Hills,33.70056,-84.40509
202110989,2020,7/29/2020,Wednesday,1101 PONCE DE LEON AVE NE,Poncey-Highland,33.77374,-84.3514
202110754,2020,7/29/2020,Wednesday,1940 FISHER RD SE,Custer/McDonough/Guice,33.70979,-84.35849
202120189,2020,7/30/2020,Thursday,1025 N HIGHLAND AVE NE,Virginia Highland,33.7829,-84.35444
202121422,2020,7/30/2020,Thursday,960 CATO ST NW,Grove Park,33.78207,-84.4558
202130632,2020,7/31/2020,Friday,2591 PIEDMONT RD NE,Lindbergh/Morosgo,33.82494,-84.36684
202131543,2020,7/31/2020,Friday,181 PEACHTREE ST NE @RITZ,Downtown,33.75861,-84.3872
202130982,2020,7/31/2020,Friday,232 FORSYTH ST SW @GREYHOUND BUS DEPOT,Downtown,33.74852,-84.39636
202131131,2020,7/31/2020,Friday,1980 DELOWE DR SW,Campbellton Road,33.70106,-84.45698
202140189,2020,8/1/2020,Saturday,3109 E SHADOWLAWN AVE NE,Buckhead Village,33.83982,-84.37388
202140298,2020,8/1/2020,Saturday,490 WHITEHALL ST SW,Castleberry Hill,33.74348,-84.40341
202140325,2020,8/1/2020,Saturday,2524 METROPOLITAN PKWY SW,Perkerson,33.68608,-84.40812
202140532,2020,8/1/2020,Saturday,899 MAYSON TURNER RD NW,Vine City,33.75703,-84.41673
202141414,2020,8/1/2020,Saturday,2065 ALISON CT SW,Campbellton Road,33.7008,-84.45606
202151175,2020,8/1/2020,Saturday,2800 MARTIN L KING JR DR SW,Harland Terrace,33.75331,-84.47979
202140265,2020,8/1/2020,Saturday,3170 DONULLLD LEE HOLLOWELL PKWY NW,Collier Heights,33.78577,-84.49055
202161502,2020,8/3/2020,Monday,2459 PIEDMONT RD NE,Lindbergh/Morosgo,33.82259,-84.36722
202160286,2020,8/3/2020,Monday,2960 PIEDMONT RD NE,Garden Hills,33.83512,-84.36811
202160254,2020,8/3/2020,Monday,55 IVAN ALLEN JR BLVD NW,Downtown,33.76502,-84.38985
202160196,2020,8/3/2020,Monday,3088 CAMPBELLTON RD SW,Southwest,33.69365,-84.48861
202170658,2020,8/4/2020,Tuesday,2561 PIEDMONT RD NE,Lindbergh/Morosgo,33.82561,-84.36464
202170488,2020,8/4/2020,Tuesday,2891 SPRINGDALE RD SW,Hammond Park,33.67628,-84.41592
202180168,2020,8/5/2020,Wednesday,620 MARY ST SW,Pittsburgh,33.72925,-84.40785
202191270,2020,8/6/2020,Thursday,3894 JONESBORO RD SE,South River Gardens,33.64822,-84.36502
202190565,2020,8/6/2020,Thursday,998 CHARLES ALLEN DR NE,Midtown,33.7816,-84.37292
202190896,2020,8/6/2020,Thursday,1955 COMPTON DR SE @SOUTH BEND PARK,Lakewood Heights,33.7009,-84.38279
202191782,2020,8/6/2020,Thursday,967 DIMMOCK ST SW,Oakland City,33.72687,-84.41909
202190204,2020,8/6/2020,Thursday,142 HOLLY RD NW,West Lake,33.75915,-84.43802
202201018,2020,8/7/2020,Friday,301 PINE ST NW,Downtown,33.76801,-84.39585
202200279,2020,8/7/2020,Friday,350 PEEPLES ST SW,Harris Chiles,33.74504,-84.42039
202210096,2020,8/8/2020,Saturday,227 COURTLAND ST NE,Downtown,33.76067,-84.38354
202211893,2020,8/8/2020,Saturday,3285 MARTIN L KING JR DR SW,,33.75284,-84.49256
202221251,2020,8/9/2020,Sunday,3639 PEACHTREE RD NE,Ridgedale Park,33.85373,-84.35777
202220541,2020,8/9/2020,Sunday,815 SIDNEY MARCUS BLVD NE,Lindbergh/Morosgo,33.82414,-84.36101
202230354,2020,8/10/2020,Monday,1770 RICHMOND CIR,Lakewood Heights,33.70695,-84.37414
202230801,2020,8/10/2020,Monday,2115 HOLLYWOOD DR NW,Almond Park,33.78319,-84.45726
202241968,2020,8/11/2020,Tuesday,2103 OAKVIEW RD SE,Kirkwood,33.74896,-84.31897
202241839,2020,8/11/2020,Tuesday,834 HANK AARON DR SE,Summerhill,33.73206,-84.38764
202250663,2020,8/11/2020,Tuesday,34 PEACHTREE ST NW @NULLTL BANK OF GA,Downtown,33.75481,-84.38957
202240905,2020,8/11/2020,Tuesday,1993 BENT CREEK WAY SW,Campbellton Road,33.7011,-84.46631
202251832,2020,8/12/2020,Wednesday,2727 LOGHAVEN DR NW,Collier Heights,33.76049,-84.47702
202260799,2020,8/13/2020,Thursday,246 ORMOND ST SW,Mechanicsville,33.73165,-84.3961
202260690,2020,8/13/2020,Thursday,62 HOWELL DR SW,Adamsville,33.75655,-84.50318
202272060,2020,8/14/2020,Friday,2105 MORELAND AVE SE,Norwood Manor,33.6966,-84.35021
202271015,2020,8/14/2020,Friday,I-75-85 SB EXPY SW / UNIVERSITY AVE SW,Pittsburgh,33.72213,-84.395
202271242,2020,8/14/2020,Friday,2100 BAKER RD NW,Grove Park,33.77013,-84.45584
202280230,2020,8/15/2020,Saturday,500 NORTHSIDE CIR NW,Loring Heights,33.79724,-84.40668
202301041,2020,8/16/2020,Sunday,1200 FOSTER ST NW,Blandtown,33.78651,-84.41448
202291341,2020,8/16/2020,Sunday,2280 CAMPBELLTON RD SW,Campbellton Road,33.70326,-84.46264
202290253,2020,8/16/2020,Sunday,3180 MARTIN L KING JR DR SW,,33.75128,-84.49033
202300322,2020,8/17/2020,Monday,2980 JONESBORO RD,South River Gardens,33.67339,-84.37144
202300216,2020,8/17/2020,Monday,1083 WESTVIEW DR SW,Ashview Heights,33.74725,-84.42314
202301065,2020,8/17/2020,Monday,2840 GREENBRIAR PKWY SW,Greenbriar,33.68764,-84.48965
202311580,2020,8/18/2020,Tuesday,761 SIDNEY MARCUS BLVD NE @QUICK TRIP - SIDNEY,Lindbergh/Morosgo,33.82545,-84.36218
202310933,2020,8/18/2020,Tuesday,3390 STRATFORD RD NE,North Buckhead,33.84983,-84.36779
202321194,2020,8/19/2020,Wednesday,840 CHEROKEE AVE SE,Grant Park,33.73716,-84.36985
202320270,2020,8/19/2020,Wednesday,1700 NORTHSIDE DR NW,Berkeley Park,33.80121,-84.40791
202331595,2020,8/20/2020,Thursday,381 MORELAND AVE SE,Ormewood Park,33.74357,-84.34957
202332001,2020,8/20/2020,Thursday,1280 PEACHTREE ST NE @WOODRUFF ARTS CENTER,Midtown,33.78934,-84.38535
202330702,2020,8/20/2020,Thursday,180 TED TURNER DR SW,Downtown,33.74958,-84.39736
202331173,2020,8/20/2020,Thursday,850 OAK ST SW,Adams Park,33.70646,-84.45738
202340339,2020,8/21/2020,Friday,1041 MARTIN ST SE,Lakewood,33.69536,-84.37408
202341730,2020,8/21/2020,Friday,56 PEACHTREE VALLEY RD NE,,33.81095,-84.39123
202340999,2020,8/21/2020,Friday,2909 3RD AVE SW,Hammond Park,33.67641,-84.4054
202361717,2020,8/23/2020,Sunday,960 E PACES FERRY RD NE,Buckhead Heights,33.84691,-84.35618
202360687,2020,8/23/2020,Sunday,2125 HOLLYWOOD DR NW,Almond Park,33.78328,-84.45753
202371472,2020,8/24/2020,Monday,650 PONCE DE LEON AVE NE,Midtown,33.77469,-84.36561
202370295,2020,8/24/2020,Monday,870 PROCTOR ST NW,English Avenue,33.76482,-84.41609
202380313,2020,8/25/2020,Tuesday,3000 W ROXBORO RD NE,Pine Hills,33.8365,-84.34942
202380993,2020,8/25/2020,Tuesday,80 JESSE HILL JR DR SE,Downtown,33.75168,-84.38198
202390273,2020,8/26/2020,Wednesday,2430 CHESHIRE BRIDGE RD NE,Lindridge/Martin Manor,33.82115,-84.35224
202391246,2020,8/26/2020,Wednesday,605 BOULEVARD NE,Old Fourth Ward,33.77097,-84.3714
202391119,2020,8/26/2020,Wednesday,333 PETERS ST,Castleberry Hill,33.74581,-84.40396
202390683,2020,8/26/2020,Wednesday,2001 JAMES JACKSON PKWY NW,Riverside,33.81063,-84.47569
202401425,2020,8/27/2020,Thursday,937 HARWELL ST NW,Washington Park,33.75575,-84.41824
202401680,2020,8/27/2020,Thursday,1176 CHATTAHOOCHEE AVE NW,Blandtown,33.80058,-84.42561
202400817,2020,8/27/2020,Thursday,2125 HOLLYWOOD DR NW,Almond Park,33.78328,-84.45753
202410437,2020,8/28/2020,Friday,20D BROAD ST SW,Downtown,33.75312,-84.39208
202410529,2020,8/28/2020,Friday,1530 DODSON DR SW,Cascade Heights,33.71378,-84.47353
202411272,2020,8/28/2020,Friday,3120 CAMPBELLTON RD SW,Southwest,33.69204,-84.49085
202420109,2020,8/29/2020,Saturday,299 N HIGHLAND AVE NE,Inman Park,33.76198,-84.35846
202421904,2020,8/29/2020,Saturday,1634 LAKEWOOD AVE SE,Thomasville Heights,33.70058,-84.36002
202421560,2020,8/29/2020,Saturday,270 PONCE DE LEON AVE NE,Midtown,33.77265,-84.37841
202420279,2020,8/29/2020,Saturday,95 8TH ST NW,Midtown,33.78007,-84.39002
202421620,2020,8/29/2020,Saturday,1808 LANIER DR SW,Sylvan Hills,33.70563,-84.4254
202431052,2020,8/30/2020,Sunday,1865 CHESHIRE BRIDGE RD NE,Morningside/Lenox Park,33.80943,-84.36148
202431073,2020,8/30/2020,Sunday,938 FAIR ST SW,Ashview Heights,33.74888,-84.41831
202441390,2020,8/31/2020,Monday,171 AUBURN AVE NE,Downtown,33.75546,-84.38185
202440826,2020,8/31/2020,Monday,1126 OAK ST SW,West End,33.74067,-84.42446
202451472,2020,9/1/2020,Tuesday,330 LUCKIE ST NW,Downtown,33.76372,-84.39626
202450815,2020,9/1/2020,Tuesday,2160 BAGWELL DR SW,Polar Rock,33.69563,-84.39813
202451447,2020,9/1/2020,Tuesday,580 ATLANTA STUDENT MOVE BLVD SW,Atlanta University Center,33.74887,-84.40674
202450215,2020,9/1/2020,Tuesday,1083 WESTVIEW DR SW,Ashview Heights,33.74725,-84.42314
202461881,2020,9/2/2020,Wednesday,1526 FOOTE ST NE,Edgewood,33.75769,-84.33761
202460060,2020,9/2/2020,Wednesday,300 PEACHTREE ST NE,Downtown,33.76293,-84.38714
202460962,2020,9/2/2020,Wednesday,851 DONULLLD LEE HOLLOWELL PKWY NW,English Avenue,33.77322,-84.41529
202471713,2020,9/3/2020,Thursday,737 PONCE DE LEON AVE NE,Poncey-Highland,33.77348,-84.36289
202470487,2020,9/3/2020,Thursday,180 PONCE DE LEON AVE NE,Midtown,33.77285,-84.38149
202480185,2020,9/4/2020,Friday,150 10TH ST NE,Midtown,33.78185,-84.38199
202480221,2020,9/4/2020,Friday,28 7TH ST NE,Midtown,33.77893,-84.3864
202481222,2020,9/4/2020,Friday,612 LEE ST SW,West End,33.7388,-84.4136
202490635,2020,9/5/2020,Saturday,303 PARKWAY DR NE,Old Fourth Ward,33.76286,-84.37405
202490249,2020,9/5/2020,Saturday,181 ROSSER ST SW,Ashview Heights,33.74988,-84.42459
202490687,2020,9/5/2020,Saturday,921 WESTMORELAND CIR NW,West Highlands,33.79009,-84.44969
202490539,2020,9/5/2020,Saturday,2621 DONULLLD LEE HOLLOWELL PKWY NW,Center Hill,33.77617,-84.47272
202501141,2020,9/6/2020,Sunday,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,North Buckhead,33.84911,-84.37075
202500383,2020,9/6/2020,Sunday,1861 PEACHTREE RD,South Tuxedo Park,33.84215,-84.37968
202510095,2020,9/7/2020,Monday,400 NORTHSIDE DR,Downtown,33.75657,-84.38034
202510424,2020,9/7/2020,Monday,2959 CAMPBELLTON RD SW,Southwest,33.69731,-84.48504
202520888,2020,9/8/2020,Tuesday,77 W PACES FERRY RD NW,South Tuxedo Park,33.84064,-84.38193
202521855,2020,9/8/2020,Tuesday,1197 JOSEPH E BOONE BLVD NW,Bankhead,33.7644,-84.42674
202531917,2020,9/9/2020,Wednesday,1829 CAMPBELLTON RD SW @VENETIAN HILLS APTS,Venetian Hills,33.71029,-84.44831
202531459,2020,9/9/2020,Wednesday,2060 ALISON CT SW,Campbellton Road,33.70042,-84.45512
202530954,2020,9/9/2020,Wednesday,855 OAK ST NW,Center Hill,33.77848,-84.46302
202540979,2020,9/10/2020,Thursday,1260 OAK GROVE,East Atlanta,33.74315,-84.34649
202541753,2020,9/10/2020,Thursday,2391 PEACHTREE RD NE,Peachtree Hills,33.8206,-84.3881
202541214,2020,9/10/2020,Thursday,283 JOSEPH E LOWERY BLVD NW,Washington Park,33.76216,-84.41775
202540982,2020,9/10/2020,Thursday,2328 CAMPBELLTON RD,Campbellton Road,33.70648,-84.45706
202571248,2020,9/12/2020,Saturday,50 MOUNT ZION RD SW @BRANDYWINE TOWNHOUS,Glenrose Heights,33.67086,-84.38939
202560318,2020,9/12/2020,Saturday,1365 BEATIE AVE SW,Capitol View,33.71756,-84.41111
202570919,2020,9/13/2020,Sunday,1655 MEMORIAL DR SE,Kirkwood,33.74718,-84.3338
202571748,2020,9/13/2020,Sunday,639 MOROSGO DRIVE,Lindbergh/Morosgo,33.82329,-84.36696
202570987,2020,9/13/2020,Sunday,107 CENTER ST NW,Downtown,33.76798,-84.39325
202570540,2020,9/13/2020,Sunday,576 MCAFEE ST NW,Downtown,33.76725,-84.39444
202562049,2020,9/13/2020,Sunday,488 COOPER ST SW,Mechanicsville,33.74215,-84.3981
202571029,2020,9/13/2020,Sunday,1975 HOWELL MILL RD NW,Channing Valley,33.80866,-84.41272
202580162,2020,9/14/2020,Monday,675 EVANS ST SW,West End,33.73662,-84.41586
202580057,2020,9/14/2020,Monday,2900 LANDRUM DR SW,Southwest,33.70623,-84.48372
202590305,2020,9/15/2020,Tuesday,265 PEACHTREE CENTER AVE NE @MARIOTT,Downtown,33.76158,-84.38496
202591311,2020,9/15/2020,Tuesday,230 18TH ST NW,Atlantic Station,33.79212,-84.39554
202590295,2020,9/15/2020,Tuesday,3537 MARTIN L KING JR DR NW,Adamsville,33.75819,-84.50327
202610733,2020,9/16/2020,Wednesday,1155 LAVISTA RD NE,Lindridge/Martin Manor,33.81806,-84.35082
202600153,2020,9/16/2020,Wednesday,1860 JOSEPH E BOONE BLVD NW,Dixie Hills,33.76352,-84.44765
202611863,2020,9/17/2020,Thursday,110 HILLARD ST.,Sweet Auburn,33.75277,-84.37546
202611539,2020,9/17/2020,Thursday,246 ROSSER,Ashview Heights,33.74824,-84.42414
202610545,2020,9/17/2020,Thursday,1720 MARTIN L KING JR DR SW,Mozley Park,33.75083,-84.44341
202610180,2020,9/17/2020,Thursday,138 LAMAR AVE NW,Dixie Hills,33.75506,-84.45935
202630013,2020,9/18/2020,Friday,2143 PEACHTREE RD NE,,33.81262,-84.39195
202621717,2020,9/18/2020,Friday,2052 RUTH STREET NW,Grove Park,33.78558,-84.45454
202631419,2020,9/18/2020,Friday,3297 CASCADE RD SW,Magnum Manor,33.72189,-84.49606
202630525,2020,9/19/2020,Saturday,202 CANDLER RD SE,East Lake,33.74754,-84.29153
202630978,2020,9/19/2020,Saturday,2980 JONESBORO RD SE,South River Gardens,33.67339,-84.37144
202630433,2020,9/19/2020,Saturday,150 10TH ST NE,Midtown,33.78185,-84.38199
202630366,2020,9/19/2020,Saturday,2685 METROPOLITAN PKWY SW,Perkerson,33.68274,-84.40902
202630483,2020,9/19/2020,Saturday,266 SCIPLE TER NW,Vine City,33.76194,-84.41534
202630557,2020,9/19/2020,Saturday,1276 JOSEPH E BOONE BLVD NW,Bankhead,33.76398,-84.42895
202641773,2020,9/20/2020,Sunday,400 LUCKIE ST NW,Downtown,33.76724,-84.39807
202641606,2020,9/20/2020,Sunday,4004 BOULDER PARK DR SW,Wildwood (NPU-H),33.74723,-84.51887
202651358,2020,9/21/2020,Monday,301 CONNULLLLY ST SE,Capitol Gateway,33.74637,-84.38167
202650959,2020,9/21/2020,Monday,20 GRIFFIN ST NW,Vine City,33.75526,-84.41215
202651796,2020,9/21/2020,Monday,1355 RALPH D ABERNULLTHY BLVD SW,West End,33.7394,-84.43203
202661450,2020,9/22/2020,Tuesday,3280 PEACHTREE RD NE,Peachtree Park,33.84373,-84.37137
202661776,2020,9/22/2020,Tuesday,25 PEACHTREE ST SE,Downtown,33.75445,-84.38954
202661537,2020,9/22/2020,Tuesday,1270 NORTH AVE NW,Bankhead,33.76793,-84.42902
202670758,2020,9/23/2020,Wednesday,3121 BROWNS MILL RD,Glenrose Heights,33.67044,-84.38141
202671710,2020,9/23/2020,Wednesday,1029 MARTIN LUTHER KING JUNIOR DR,Washington Park,33.755,-84.42151
202681679,2020,9/24/2020,Thursday,813 MAGNOLIA WAY NW,Vine City,33.75823,-84.41416
202690638,2020,9/25/2020,Friday,502 PRYOR ST SW,Mechanicsville,33.74114,-84.39442
202711262,2020,9/25/2020,Friday,"2531 Piedmont Rd NE, Atlanta, GA 30324",Downtown,33.74816,-84.39459
202690086,2020,9/25/2020,Friday,1812 HONEYSUCKLE LN SW,Campbellton Road,33.7061,-84.45387
202701175,2020,9/26/2020,Saturday,396 PIEDMONT AVE NE,Downtown,33.76526,-84.38216
202702104,2020,9/26/2020,Saturday,302 PETERS ST SW,English Avenue,33.7638,-84.40349
202700278,2020,9/26/2020,Saturday,1784 DEFOOR AVE NW,Underwood Hills,33.80445,-84.42175
202701016,2020,9/26/2020,Saturday,2909 CAMPBELLTON RD SW,Southwest,33.69869,-84.48265
202701241,2020,9/26/2020,Saturday,3050 MARTIN L KING JR DR SW,Harland Terrace,33.75177,-84.4857
202721063,2020,9/27/2020,Sunday,761 SIDNEY MARCUS BLVD,Lindbergh/Morosgo,33.82545,-84.36218
202710456,2020,9/27/2020,Sunday,173 WOODWARD AVE SE,Capitol Gateway,33.74551,-84.38232
202711723,2020,9/27/2020,Sunday,1715 NORTHSIDE DR NW,Loring Heights,33.80181,-84.4071
202710706,2020,9/27/2020,Sunday,1474 BEECHER ST SW,Oakland City,33.73317,-84.43587
202720208,2020,9/28/2020,Monday,2940 PIEDMONT RD NE,Garden Hills,33.83472,-84.36811
202720265,2020,9/28/2020,Monday,210 8TH ST NW,Georgia Tech,33.77968,-84.392
202720157,2020,9/28/2020,Monday,LUCKIE ST NW / MILLS ST NW,Downtown,33.76534,-84.39613
202720096,2020,9/28/2020,Monday,1222 W MARIETTA ST NW,Knight Park/Howell Station,33.78604,-84.42737
202721632,2020,9/28/2020,Monday,3 FAIRBURN RD SW,Adamsville,33.75929,-84.50557
202730252,2020,9/29/2020,Tuesday,202 CANDLER RD SE,East Lake,33.74754,-84.29153
202740015,2020,9/29/2020,Tuesday,560 GRESHAM AVE SE,East Atlanta,33.73942,-84.34564
202730155,2020,9/29/2020,Tuesday,556 NORTHSIDE DR SW,Pittsburgh,33.74007,-84.40778
202730958,2020,9/29/2020,Tuesday,2002 HOWELL MILL RD NW,Wildwood (NPU-C),33.80963,-84.41315
202731279,2020,9/29/2020,Tuesday,914 HALL ST NW,Almond Park,33.78006,-84.46611
202740648,2020,9/29/2020,Tuesday,62 HARWELL RD NW,,33.754551,-84.493895
202731546,2020,9/29/2020,Tuesday,3830 PRINCETON LAKES PKWY SW,Princeton Lakes,33.65639,-84.51271
202771117,2020,9/30/2020,Wednesday,804 JETT ST NW,English Avenue,33.767149,-84.413717
202740619,2020,9/30/2020,Wednesday,1825 DELOWE DR,Campbellton Road,33.705421,-84.457908
202741720,2020,9/30/2020,Wednesday,1888 HOLLYWOOD RD NW,Riverside,33.80714,-84.471539
202751451,2020,10/1/2020,Thursday,502 PINE ST SE,Old Fourth Ward,33.767667,-84.375462
202820868,2020,10/1/2020,Thursday,215 PEACHTREE ST,Downtown,33.759749,-84.387157
202750860,2020,10/1/2020,Thursday,76 WALL ST SE,Downtown,33.752923,-84.38845
202752065,2020,10/1/2020,Thursday,250 FULTON ST SW,Mechanicsville,33.741572,-84.396366
202751901,2020,10/1/2020,Thursday,1938 METROPOLITAN PKWY SW,Sylvan Hills,33.70158,-84.407758
202750191,2020,10/1/2020,Thursday,2909 CAMPBELLTON RD SW,Southwest,33.700792,-84.483046
202751731,2020,10/1/2020,Thursday,3616 GINNIS RD,Fairburn Mays,33.731591,-84.511801
202762035,2020,10/2/2020,Friday,2400 PARKLAND DR NE,Lindbergh/Morosgo,33.81993,-84.36587
